Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Platform4,Social_Media_Platform5,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing,Lat,Lon
1000,Illinois,Chicago,Florida,Broward County,5/8/2002,14,,,1,2,1,3,1,2,1,5,2,4,4,3,al-Qaeda core,,,1,3,4,,0,0,2,36,1,1,1,0,0,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Florida,Fort Lauderdale,,,1,1,3,6,4,-99,-99,1,,,,1,1,-99,1,-99,1,32,2,2,2,2,8,1,1/1/1992,0,-88,United States of America,1,United States of America,504,0,-88,-88,-88,2,1,-99,5,-99,3,0,0,1,2,0,0,0,-88,,,0,0,0,1,2,-99,-99,-99,1,2,3,0,0,0,0,0,1,4,2,0,3,1,4,,1,1,3,0,0,0,0,0,41.8373,-87.6862
1002,California,Santa Ana,,,5/1/1997,-99,,,-99,-99,-99,-99,-99,-99,0,10,2,3,8,3,al-Qaeda core,,,1,1,,,1,-99,3,180,1,1,1,1,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,California,Santa Ana,,,1,1,3,10,5,0,0,0,,,,1,1,1,1,0,3,28,2,1,1,2,11,1,1/1/1995,0,-88,United States of America,1,United States of America,228,0,-88,-88,-88,3,0,-88,1,-99,3,0,0,2,2,-99,0,0,-88,,,0,0,0,0,1,2,3,3,0,0,3,1,0,0,0,-99,4,,,1,3,4,20,,2,0,-88,-99,0,1,1,-99,33.7366,-117.8819
1005,New York,New York,,,4/10/1993,1,,,2,2,0,3,-88,5,1,10,2,4,4,2,-88,,,-99,-99,,,0,0,2,-99,1,1,1,-88,-99,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New Jersey,-99,,,0,0,-99,10,5,1,1,0,,,,1,2,1,1,-88,4,25,2,1,-99,2,5,0,-88,0,-88,United States of America,2,Kuwait,84,1,Kuwait,1,0,5,0,-88,1,0,4,0,0,2,3,0,0,0,-88,,,0,0,2,1,2,2,0,0,0,0,3,0,0,0,0,0,4,,,0,0,-88,,,-88,0,-88,0,0,1,2,0,40.6943,-73.9249
1006,New York,New York,,,3/4/1993,1,,,2,2,0,3,-88,5,1,10,2,4,4,2,-88,,,1,3,,,1,0,2,60,1,1,1,-88,-99,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New Jersey,Jersey City,,,0,0,2,10,5,1,1,-99,,,,1,-99,1,1,-88,4,25,1,0,-88,2,5,0,-88,0,-88,Jordan,5,Palestine; Jordan,60,1,Palestine,1,2,5,0,-88,-99,-99,-99,0,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,2,3,0,0,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99,40.6943,-73.9249
1010,New York,New York,,,3/1/2003,14,19,,2,2,1,3,-99,2,1,7,2,3,2,3,al-Qaeda core,,,1,1,,,0,0,3,108,1,0,1,-99,-99,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,-99,Florida,-99,1,1,3,10,5,0,0,1,,,,1,1,1,-99,-99,4,27,2,1,1,2,1,0,-88,0,-88,United States of America,2,Saudi Arabia,324,1,Saudi Arabia,1,2,5,0,-88,1,-99,4,0,-99,2,2,-99,0,0,-88,,,0,0,0,1,2,2,1,2,-99,-99,3,2,0,0,-99,0,6,,,0,-99,-99,,,-99,0,-88,0,0,1,-99,3,40.6943,-73.9249
1013,New York,Lackawanna,,,9/10/2002,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,1,3,al-Qaeda core,,,1,1,3,,2,0,2,16,1,1,1,0,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,Lackawanna,,,0,1,2,8,2,0,0,0,,,,2,2,3,1,-88,4,23,2,0,-88,2,1,0,-88,-99,-99,United States of America,1,United States of America,96,2,Yemen,-88,2,3,0,-88,3,-88,-99,0,0,2,2,-99,0,0,-88,,,0,1,0,1,2,1,0,0,-99,-99,2,0,0,0,-99,1,1,4,,0,1,6,12,,1,0,-88,0,0,0,0,0,42.8182,-78.8326
1014,New York,Lackawanna,,,9/15/2002,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,1,3,al-Qaeda core,,,1,1,,,2,0,2,18,1,1,1,0,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,Lackawanna,,,0,0,-99,6,2,0,0,0,,,,1,2,1,0,-88,4,28,2,3,-99,2,1,0,-88,1,1/1/1995,United States of America,1,United States of America,336,0,-88,-88,-88,5,0,-88,1,-99,4,0,0,2,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,0,0,0,4,,,-99,1,-99,,,-99,0,-88,-99,0,-99,-99,-99,42.8182,-78.8326
1015,New York,Lackawanna,,,10/21/2002,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,4,3,al-Qaeda core,,,-99,-99,,,2,0,2,15,1,1,1,0,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,Buffalo,,,-99,1,2,8,-99,-99,-99,-99,,,,-99,-99,-99,-99,-88,4,26,2,3,-99,2,1,0,-88,-99,-99,United States of America,1,United States of America,312,0,-88,-88,-88,3,0,-88,1,-99,4,0,0,2,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,0,0,0,-99,,,-99,1,-99,,,2,0,-88,-99,0,-99,-99,-99,42.8182,-78.8326
1016,New York,Lackawanna,,,9/18/2002,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,1,3,al-Qaeda core,,,1,1,,,2,0,2,15,1,1,1,0,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,Lackawanna,,,0,0,2,8,2,0,0,0,,,,1,2,1,1,-88,4,25,2,1,4,2,1,0,-88,1,1/1/2001,United States of America,1,United States of America,300,2,Yemen ,-88,2,5,0,-88,1,-99,4,0,0,2,2,-99,0,0,-88,,,0,0,-99,-99,2,1,0,0,-99,-99,2,0,0,0,0,-99,4,1,,-99,-99,-99,,,-99,0,-88,-99,0,0,0,-99,42.8182,-78.8326
1017,New York,Lackawanna,,,10/21/2002,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,4,3,al-Qaeda core,,,1,3,,,2,0,3,-99,1,1,1,0,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,Lackawanna,,,1,1,2,6,5,1,1,-99,,,,1,1,1,-99,-88,4,25,1,0,-88,2,1,0,-88,-99,-99,United States of America,1,United States of America,-99,2,Yemen ,-99,2,3,0,-88,3,-88,3,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,1,2,2,1,1,-99,-99,2,0,0,0,0,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99,42.8182,-78.8326
1018,New York,Lackawanna,,,9/13/2002,-88,,,-88,-88,-88,-88,-88,0,1,5,2,4,1,3,al-Qaeda core,,,1,4,,,2,0,2,24,1,1,1,0,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,-99,,,1,0,-99,8,3,-99,-99,-99,,,,-99,-99,1,1,-88,4,24,1,1,2,2,1,0,-88,-99,-99,United States of America,1,United States of America,288,-99,Yemen,-99,-99,3,1,-99,1,-99,4,0,0,1,1,-99,0,0,-88,,,0,0,2,-99,-99,-99,-99,-99,-99,-99,2,0,0,0,0,0,-99,,,-99,0,-88,,,-88,0,-88,-99,0,-99,-99,-99,42.8182,-78.8326
1019,New York,New York,,,6/20/2003,14,19,,1,2,0,2,1,1,1,5,2,4,4,3,al-Qaeda core,,,1,3,,,1,-99,1,36,-99,-99,-99,1,-99,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Ohio,Columbus,,,-99,1,3,7,2,-99,-99,-99,,,,1,1,1,-99,-99,6,34,3,0,-88,2,1,0,-88,-99,-99,United States of America,2,Pakistan,108,1,Pakistan,-99,-99,-99,-99,-99,2,-99,4,-99,-99,-99,2,-99,0,0,-88,,,1,0,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,1,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,0,-99,-99,40.6943,-73.9249
1020,Virginia,Fairfax,,,11/23/2004,-88,,,-88,-88,-88,-88,-88,0,0,4,2,4,4,2,Taliban,Lashkar-e Tayyiba (LeT),,0,-88,,,0,-99,3,-99,1,0,1,0,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Virginia,Fairfax,,,0,1,3,3,5,0,0,1,,,,1,2,1,1,-88,4,41,2,-99,-99,2,1,0,-88,1,-99,United States of America,1,United States of America,492,2,Iraq,-88,-99,11,1,-99,1,-99,4,0,0,3,2,-99,0,0,-88,,,0,0,0,0,-99,-99,-99,-99,0,0,2,-99,-99,0,0,0,4,,,0,0,-88,,,-88,0,-88,0,0,1,2,0,38.8531,-77.2997
1021,Virginia,Alexandria,,,6/1/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,1,4,,,1,0,2,36,1,1,1,-99,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,District of Columbia,Washington,,,1,1,3,8,5,1,1,1,,,,1,1,3,-99,-88,3,30,2,4,-99,2,-99,1,6/1/1992,0,-88,United States of America,1,United States of America,360,0,-88,-88,-88,5,1,-99,1,-99,4,0,0,2,3,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,1,1,-99,31.2923,-92.4702
1022,Virginia,Alexandria,,,6/27/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,1,4,,,1,0,3,22,1,1,1,-99,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Virginia,-99,,,0,1,2,8,5,0,0,1,,,,1,1,-99,2,-88,4,26,1,0,-88,2,1,0,-88,0,-88,Yemen,4,Yemen,120,1,Yemen,-99,2,-99,0,-88,-99,-99,-99,0,0,3,2,-99,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,2,0,0,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,1,1,-99,31.2923,-92.4702
1023,Virginia,Alexandria,,,6/1/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,1,4,,,1,0,2,21,1,1,1,-99,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Virginia,-99,,,0,1,2,8,5,1,1,1,,,,1,2,1,1,-99,6,26,1,-99,-99,2,11,1,1/1/1997,0,-88,United States of America; South Korea,2,South Korea,-99,1,South Korea,-99,-99,5,0,-88,-99,-99,-99,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,-99,-99,-99,4,,,-99,1,20,,,2,0,-88,-99,1,1,3,-99,31.2923,-92.4702
1024,Virginia,Alexandria,,,6/1/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,1,4,,,1,0,2,21,1,1,1,-99,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Virginia,Alexandria,,,1,1,2,8,5,1,1,1,,,,2,2,-99,1,-88,4,26,3,-99,-99,2,1,0,-88,-99,-99,United States of America; Pakistan,2,Pakistan,156,1,Pakistan,-99,-99,9,0,-88,1,0,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,2,0,0,1,-99,-99,4,,,-99,-99,-99,,,-99,0,-88,-99,0,1,3,-99,31.2923,-92.4702
1025,Virginia,Alexandria,,,6/1/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,1,4,,,1,0,2,21,1,1,1,-99,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Pennsylvania,Royersford,Pennsylvania,Norristown,0,1,2,8,5,1,1,1,,,,2,2,-99,1,-88,4,30,2,2,-99,2,1,0,-88,-99,-99,Pakistan,4,Pakistan,-99,1,Pakistan,-99,-99,9,0,-88,1,0,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,2,0,0,0,-99,-99,4,,,-99,-99,-99,,,-99,0,-88,-99,0,1,3,-99,31.2923,-92.4702
1026,Virginia,Alexandria,,,6/1/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,-99,-99,,,1,0,2,26,1,1,1,-99,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Maryland,-99,,,0,0,-99,10,5,1,1,1,,,,2,2,1,2,-88,-99,30,-99,-99,-99,2,-99,1,-99,-99,-99,United States of America,1,United States of America,360,0,-88,-88,-88,-99,0,-88,-99,-99,-99,1,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,-99,-99,-99,4,,,-99,0,-88,,,-88,0,-88,-99,0,1,2,-99,31.2923,-92.4702
1027,Virginia,Alexandria,,,7/28/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,1,4,,,1,0,3,-99,1,1,1,-99,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Virginia,-99,,,0,1,2,10,4,1,0,1,,,,1,1,-99,2,-88,6,31,2,1,1,2,1,0,-88,-99,-99,United States of America,1,United States of America,372,0,-88,-88,2,5,1,0,1,0,4,0,0,-99,2,0,0,0,-88,,,0,0,0,1,-99,-99,-99,-99,-99,-99,2,0,0,0,0,0,-99,,,0,0,-88,,,-88,0,-88,-99,0,1,1,0,31.2923,-92.4702
1028,Virginia,Alexandria,,,6/1/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,1,4,,,1,0,3,21,1,1,1,-99,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Virginia,-99,,,0,1,2,8,5,1,1,1,,,,2,2,-99,1,-88,-99,30,2,2,-99,2,-99,1,-99,-99,-99,United States of America,1,United States of America,342,0,-88,-88,-88,-99,0,-88,1,0,4,1,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,0,-99,-99,4,,,-99,-99,-99,,,-99,0,-88,-99,0,1,3,-99,31.2923,-92.4702
1029,Virginia,Fredericksburg,,,6/1/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,-99,-99,,,1,0,2,36,1,1,1,-99,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Virginia,Falls Church,,,1,1,3,8,5,1,1,1,,,,1,1,1,-99,-88,2,35,2,2,-99,2,11,1,1/1/1994,0,-88,United States of America,1,United States of America,420,0,-88,-88,-88,5,0,-88,1,0,4,3,0,2,2,3,0,0,-88,,,0,0,-99,-99,2,1,-99,-99,1,2,2,0,0,0,0,0,4,1,,0,0,-88,,,-88,0,-88,0,0,1,-99,-99,30.2671,-98.8757
1031,Virginia,Arlington,,,6/1/2003,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,3,Lashkar-e Tayyiba (LeT),,,-99,-99,,,1,0,1,12,1,1,1,-99,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Virginia,Falls Church,,,-99,-99,-99,8,-99,-99,-99,1,,,,2,2,1,-99,-88,-99,28,1,1,-99,2,1,0,-88,0,-88,United States of America,1,United States of America,336,0,-88,-88,-88,9,-99,-99,-99,-99,-99,0,0,2,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,0,0,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,-99,-99,-99,48.1697,-122.1446
1035,New York,New York,,,8/29/2004,19,,,2,0,0,3,0,1,1,7,2,4,4,1,-88,,,0,-88,,,0,-99,2,-99,1,-99,0,-99,-99,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,New York,,,0,-99,2,7,4,1,0,5,8,,,1,1,1,0,0,4,21,1,0,-88,2,5,0,-88,-99,-99,Pakistan,5,Pakistan,56,1,Pakistan,1,2,7,0,0,1,0,3,0,0,2,2,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,3,0,0,0,0,-99,2,,,-99,1,9,20,,2,0,-88,-99,0,1,2,-99,40.6943,-73.9249
1036,New York,New York,,,8/29/2004,19,3,,-99,-99,1,2,-99,1,1,7,2,4,1,2,-88,,,0,-88,,,0,0,2,-99,1,0,0,-99,-99,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,New York,,,0,0,2,10,1,1,0,8,,,,2,2,1,1,-88,4,19,-99,-99,-99,2,5,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,3,0,-88,-99,-88,-99,0,0,-99,1,2,2,0,1,,,2,1,-99,-99,-99,-99,-99,-99,-99,-99,3,0,0,-99,-99,1,-99,,,-99,-99,-99,,,-99,0,-88,2,0,1,-99,3,40.6943,-73.9249
1039,California,Los Angeles,,,8/2/2005,4,6,7,2,-99,0,2,1,3,1,10,2,4,4,2,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,1,3,,,0,0,2,9,1,1,0,1,1,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,California,-99,,,1,0,1,10,4,-99,-99,5,,,,1,1,1,1,-88,6,21,1,0,-88,2,5,0,-88,-99,-99,Pakistan,3,Pakistan,60,1,Pakistan,1,2,4,1,-99,5,-99,-88,0,0,-99,2,-99,0,0,-88,,,2,0,-99,-99,2,2,0,0,1,2,3,0,0,-99,0,0,4,3,,-99,0,-88,,,-88,0,-88,-99,0,1,3,-99,26.4947,-97.7863
1040,California,Los Angeles,,,7/5/2005,4,6,7,2,-99,0,2,1,3,1,10,2,4,4,2,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,1,1,,,0,0,2,120,1,0,1,0,1,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,California,-99,,,0,0,1,10,5,1,0,1,,,,1,2,1,1,3,2,25,-99,-99,-99,2,-99,2,11/1/2004,0,-88,United States of America,1,United States of America,300,0,-88,-88,-88,2,0,-88,4,-88,1,0,0,1,1,1,0,0,-88,,,0,0,1,0,1,-99,-99,-99,-99,2,0,0,0,-99,0,1,6,,,0,3,3,4,,2,1,-99,-99,0,1,1,3,26.4947,-97.7863
1041,California,Los Angeles,,,7/5/2005,4,6,7,2,-99,0,2,1,3,1,10,2,4,4,2,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,1,3,,,0,0,2,-99,1,1,-99,-99,1,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,California,-99,,,-99,-99,-99,10,5,0,0,-99,,,,2,2,3,1,-88,-99,21,1,0,-88,2,8,1,1/1/2002,0,-88,United States of America,1,United States of America,252,0,-88,-88,-88,4,-99,-99,1,-99,4,0,0,2,2,-99,0,0,-88,,,0,0,0,-99,2,-99,-99,-99,-99,-99,3,0,0,-99,-99,0,4,,,0,0,-88,,,-88,0,-88,-99,0,1,0,-99,26.4947,-97.7863
1043,California,Torrance,,,8/31/2005,4,6,7,2,-99,0,2,1,3,1,10,2,4,4,2,Jamiyyat Ul-Islam Is-Saheeh (JIS),,,0,-88,,,0,0,3,8,0,-88,-88,-99,-99,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,California,-99,,,1,0,3,10,5,0,0,-99,,,,1,1,1,0,3,2,29,2,0,-88,2,15,1,-99,2,1/1/1997,United States of America,1,United States of America,348,0,-88,-88,-88,-99,0,-88,-99,-99,-99,0,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,1,2,3,0,0,0,-99,0,6,,,-99,3,3,6,,1,1,3,-99,1,1,1,0,33.8346,-118.3417
1046,Ohio,Toledo,,,2/21/2006,-88,,,-88,-88,-88,-88,-88,0,1,7,2,4,4,2,Al-Qaeda in Iraq,,,-99,-99,,,-99,0,2,36,1,-99,1,1,-99,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Ohio,Toledo,,,0,0,-99,8,5,-99,-99,-99,,,,-99,-99,1,1,-88,4,43,2,7,11,2,1,0,-88,-99,-99,United States of America,2,Palestine,-99,1,Palestine,1,-99,-99,0,-88,2,-99,3,0,0,-99,2,-99,0,0,-88,,,0,0,-99,1,2,2,-99,-99,-99,-99,2,0,-99,1,0,-99,-99,,,-99,1,10,6,,4,0,-88,-99,0,1,2,-99,46.4414,-122.8496
1048,Georgia,Atlanta,,,4/21/2006,2,4,15,1,2,1,-99,1,1,1,5,2,4,4,2,Lashkar-e Tayyiba (LeT),,,0,-88,,,0,-99,-99,-99,1,0,1,2,1,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Georgia,Atlanta,,,-99,0,1,8,4,1,0,5,,,,2,1,1,0,-88,6,21,1,0,-88,2,5,0,-88,1,-99,United States of America,2,Pakistan,108,1,Pakistan,-99,-99,4,1,-99,5,-99,-88,0,0,2,2,-99,0,0,-88,,,0,0,0,-99,2,1,0,0,-99,-99,2,0,0,-99,0,0,6,,,-99,0,-88,,,-88,0,-88,-99,0,1,2,-99,33.1136,-94.1672
1049,Georgia,Roswell,,,4/20/2006,2,4,15,1,2,1,-99,1,1,1,5,2,4,4,2,Lashkar-e Tayyiba (LeT),al-Qaeda core,,-99,-99,,,1,0,3,12,1,0,1,2,-99,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Georgia,Roswell,,,-99,1,2,8,5,-99,-99,-99,,,,1,1,1,1,-88,6,19,2,0,-88,2,1,0,-88,-99,-99,United States of America,1,United States of America,228,2,Bangladesh,-99,2,3,1,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,1,2,-99,-99,-99,-99,-99,2,-99,-99,0,-99,0,4,,,-99,0,-88,,,-88,0,-88,-99,0,1,2,-99,33.373,-104.5294
1050,Florida,Miami,Illinois,Chicago,6/22/2006,1,3,14,1,1,1,3,0,1,1,7,2,4,4,2,al-Qaeda core,,,0,-88,,,2,1,3,12,1,0,1,0,0,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Florida,North Miami,,,1,0,2,8,5,1,0,0,,,,1,1,1,1,-88,2,32,2,3,-99,2,11,1,1/1/1994,0,-88,United States of America,1,United States of America,384,0,-88,-88,-88,4,0,-88,1,-99,3,0,0,2,1,2,0,0,-88,,,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,-99,,,1,0,-88,,,-88,0,-88,3,0,1,1,0,25.7839,-80.2102
1051,Florida,Miami,Illinois,Chicago,6/22/2006,1,3,14,1,1,1,3,0,1,1,7,2,4,4,2,al-Qaeda core,,,-99,-99,,,-99,-99,2,-99,1,-99,-99,-99,-99,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Florida,Miami,,,-99,-99,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-88,2,29,1,0,-88,2,-99,-99,-99,-99,-99,Haiti,5,Haiti,108,1,Haiti,1,0,-99,0,-88,-99,-99,-99,0,0,1,1,-99,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,3,-99,0,-99,-99,-99,-99,,,-99,1,20,,,3,0,-88,-99,0,-99,-99,-99,25.7839,-80.2102
1052,Florida,Miami,Illinois,Chicago,6/23/2006,1,3,14,1,1,1,3,0,1,1,5,2,4,4,2,al-Qaeda core,,,1,4,,,0,1,2,7,1,0,0,-99,-99,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Florida,-99,,,-99,-99,-99,10,1,1,0,-99,,,,-99,-99,-99,-99,-99,2,31,1,0,-88,2,8,2,-99,-99,-99,United States of America,1,United States of America,372,0,-88,-88,-88,4,0,-88,1,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,0,-99,2,1,0,0,-99,-99,3,0,0,-99,-99,0,4,6,,-99,2,16,18,,2,0,-88,-99,0,1,-99,-99,25.7839,-80.2102
1053,Florida,Miami,Illinois,Chicago,6/23/2006,1,3,14,1,1,1,3,0,1,1,7,2,4,5,2,al-Qaeda core,,,1,4,,,0,1,2,-99,1,0,1,0,0,0,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Florida,-99,,,0,0,2,10,1,0,0,0,,,,-99,2,-99,3,-99,2,22,1,0,-88,2,11,-99,-99,-99,-99,United States of America,1,United States of America,264,0,-88,-88,-88,2,0,-88,-99,-99,1,0,0,-99,1,-99,0,0,-88,,,0,1,-99,-99,-99,-99,-99,-99,-99,-99,3,0,0,-99,-99,1,5,,,-99,1,16,,,2,0,-88,-99,0,-99,-99,-99,25.7839,-80.2102
